"ExternalName","IntuneDeviceId","EntraDeviceId"
"dse-5cd0198fpm","75c0f4e3-92d9-4258-b1ca-ca17469a5b73","1ac2b787-7f2e-4c21-a732-592ab980c541"
"mh-8cc2472x6z","5a484146-d853-4340-b635-65bcccb7cbfd","1ffb5173-2d1a-4ff7-9d17-6e7cc9c0641f"
"hso-5cg3082dbr","8b7e5f07-e53c-44bf-a8f3-2a200680ed47","6f410bea-2ffe-48a3-ac9f-6bab98c34b09"
"drilin-7212q65","c911ed5b-e597-463e-a700-1e15e0d4c7ec","95970b66-3011-495b-879a-417bc40f65b7"
"mh-8cc2472wzn","3eae02f8-ccc0-451b-8456-257a8989c5da","26b1f028-ea25-43a2-a56a-c9cc78bd7092"
"mh-8cc2472wy4","806a0e48-82eb-4f3a-9374-d9eac80cfb9a","eedbc924-0c97-457b-b40a-bb4d866da8c3"
"dk-5cg2158z03","e11bf518-43d5-4a46-a47f-352ccaf4d6f4","441b1240-12b5-4beb-b449-c2edaf5c6d69"
"svhso-7115hy9","bed274ec-aa4c-4c26-a222-e09c0cd5f0aa","78d8b44e-2f7e-44ca-923b-2f996c71d86e"
"mh-8cc2472x84","8bb8096a-cf63-4e66-aee1-e0964eb9ec56","b7f7dbc7-fe93-4de2-80d2-434958590abd"
"drilin-7503ckl","5bdbe8a8-5f02-432c-8b75-cba17629fcad","34668df5-43cc-409b-bd41-f82fc0c1ff6b"
"dse-pw021kje","d1670d88-0b7e-432c-9abe-76a14efad2e4","a3dd2d8a-44f4-475f-b4c1-6a313a1c2e0d"
"dse-5cd4145pz2","b3a1932c-0973-4e46-86c2-d45d264def4c","98dc318a-f85a-4305-b56d-4fc85ac06b25"
"dse-5cg32567w7","8a2bb526-ea76-4d2e-b4be-79058c88278a","d7014b41-6132-4f9d-9b5c-39d13c71bcf3"
"neuekr-95071jy","c05c2a04-c153-4e58-8865-b8d2fc1071d7","c1f18d71-0574-4f62-84af-9285851d517f"
"neilek-8417c2p","4c9729a3-06f9-45e3-a211-cbbe5033f180","3ff1ef3f-7c7d-449a-ada1-14c50d136bb4"
"druein-9519lcw","b6694111-1d04-44f7-9b7e-c5199c00e603","cb657c40-6f76-420e-806d-d4ced672bf1c"
"dk-5cg2158ydz","481fcf1f-f806-4614-a073-c8448d7663cf","fc7a41df-13bd-4faa-b2c3-7623f0bda2ee"
"dk-5cg2158zt4","7da69386-a85b-411c-a503-ff8c67867e40","425de472-b60b-4adb-9b97-e924a38ec2f7"
"dse-5cd4145pyp","b3b856e4-dcd0-4052-bb17-ebcdfa5be0ee","7a60a1e5-56a5-47db-8050-11c8862e5d8e"
"drilgb-943bzd4","fe08ad17-bad8-4d04-94db-6ce258fb3719","f1bc1634-c5c6-4269-964b-fcac023e2a80"
"mh-8cc2472x49","55843e86-2764-4686-ba6e-a381bcbf4399","bc734643-0c2c-4722-8a8c-3cdc8832251f"
"dse-5cd3291kh1","9cdd5ab0-8012-467f-b982-a087f739f738","0e29e887-498f-48e9-bd12-b7628d073356"
"neilmj-0513q0j","15df3dac-af36-406b-97a3-d2158a0f60ac","42f11618-4960-4acc-953b-6e12a74c6924"
"dse-5cd3291kqf","4af26dca-7ff9-4ac0-9153-55ab7f13a339","4230688a-2bd4-482e-98bb-1973a73d42fe"
"dk-5cg215909w","2e0dc9f2-75c7-4834-bafd-d73c7b8ec03f","1b8d7a34-e6ae-4b2f-8cf5-bad566ab2ce8"
"dse-pw01za10","1708064a-67a5-41b9-b709-93707df9fa64","184522b6-5afb-4dbc-916c-3d9f0afb32ee"
"dse-pw021ks4","15e47c3e-142d-4f9d-98ec-91e74fde9d15","90dab3a7-0017-441b-bb6b-cc9a2ce1bc77"
"dse-5cg41424t2","ca876203-5c7f-47dc-b161-ead47824ec05","e5047edd-33f8-42c4-b493-28cc8dfef338"
"drilbo-8120l9d","71effad5-ad67-48e9-96e9-166739fff37d","ccb838ec-5851-4e92-a93e-c44fefcad890"
"dse-5cd0198fwq","561f684d-16a9-400b-bed7-70e4691be07a","8f2e441c-3f9c-49b3-bcdc-8dcce74bfb28"
"nehso-9125y3v","6f00009b-dbbf-4f0b-94d7-e51c4380a2d4","1e2f92af-6f00-4b3a-8fcf-2d6480982c2c"
"dk-5cg21650nm","276a45c0-1f1a-4195-8e93-938a3e18b773","c0d0cb38-5dc7-49b8-9cce-302d03f5c593"
"mh-8cc3232w0b","cf150aec-b6d4-4801-8e9a-be3d11d5b2c9","cb4d81c3-685d-47a7-8b88-4986db60a071"
"dse-5cd4178dw9","78d3206e-058a-4349-89fb-55f15f93671c","24def578-d77b-4ecf-b122-fb51b93a428c"
"dse-5cd3291klz","8bdd06c1-1c83-4946-a638-bc854e259ffb","c9a2caf9-7428-4977-ab15-3faf8a6ce015"
"dse-5cg32565d6","96448d97-e804-4b41-a6f9-ede58cd0e4cc","55b69395-39e2-4718-8530-7c0b8c9b7a48"
"dse-5cd1258phw","9ce55bae-3358-45a6-b9a6-6c8f3b6f1eb8","94b952ee-dce5-4925-86b1-1ac0243ed766"
"dse-5cg1115k0w","9879dc62-79b0-4aec-bff6-19a9528eb9b1","b32594e9-98a5-45ba-b42d-8cf501f505d3"
"mh-8cc2472wzm","831c980d-44ca-4726-95db-ffcf9ca0576e","e1d67518-d845-4e05-8358-5486947485d1"
"dse-5cd4178dsn","d7678837-61da-472f-942f-e0905037a8b4","ff258393-415b-484b-846d-dbdb33b30ec1"
"dk-5cg215909d","c11fdf3c-c8f7-4bcb-a400-98d043821dc6","58585389-6cc7-420a-b6c4-6c25c83d08d8"
"dse-5cg32566w8","2f8980be-bf0c-4ec7-94e5-ef4951dc137e","a7526700-dce6-4558-92f7-ac4aac387a49"
"dse-5cg41426ry","0054327f-3ad0-4b33-85b2-7906c507d8b2","49301656-66df-40c6-870b-6e1bde14e69f"
"dse-5cd3291ksv","ecccd33c-91f5-4801-8ad7-b1ba7b2c897c","1fb720fb-c014-48ac-9c18-eb97988b0fba"
"dse-5cg414229t","d85acc1f-a3f6-4e79-8d09-a599a6915e1d","15f550d0-5ba6-4e27-87c6-fb74e72ccee5"
"drilsv-8121gz0","0db3d1f4-e0f2-4dbb-b0ff-4e428a2bc523","bddbca98-9953-4efb-a426-cc3cc0271cd7"
"mh-8cc2472x3w","22f0587e-9015-44d8-ab19-8ae2b0405374","04a50f67-b04c-4fef-bf70-e03e9998a8a8"
"dse-pw021krz","7d6fa3c9-4cc2-4e59-ad4c-7561b0dc5453","e62be446-834d-40f8-b553-854dabf868de"
"dse-5cg41424t4","b551cdb0-b2ff-4c69-9251-1f6202f1a053","94ef4f2a-a170-4f5c-9548-1f09efa8ad9d"
"mh-8cc2472x4j","9e50b1d3-8b01-405b-8064-2ebc4565b5b4","a37b1d8c-5385-4161-a5db-90cc1731b0f9"
"mh-8cc2472x0p","04f49bb9-e764-4fe6-a4fc-0b4351a5206b","9901978f-4834-4b98-84c8-e747160a6434"
"dse-pw021kc0","c3c4f596-b6fc-4684-8567-05fa17368ddb","7dc41b90-0a5c-46da-ad5d-d73314492906"
"rfd-0423czk","7c350ef1-d301-4a75-8135-422b81948333","6c78d279-be33-47ad-a192-f78a25e49c48"
"dse-5cd4145q8f","a7a5a4e3-f40b-474b-a7e4-2f3be668f776","76ff75dd-d94a-4283-8e65-5005a36366f9"
"mh-8cc2472x67","38c3de27-b400-4b54-8388-04ea0d8308ee","1e843060-469e-4a5b-ad3b-2e8705b49984"
"dse-5cd4145q20","4337dbc6-eb83-4a52-adf2-e6c2db35884d","b908ac43-3150-4476-8fea-3d3ea538ca65"
"druein-9519ldw","d3e19619-e276-4208-8850-6064b9999be9","3500a83e-4bb3-4310-84be-e74291ab6fe3"
"dk-5cg2412r24","af3a6857-e3bc-4b62-8cc1-da875a7d23e8","ebb1f25b-713e-4ba5-8910-86e4cfda4020"
"dse-5cg32566tx","31d78006-e3c2-4dff-b5ee-a7e265d0edaa","8b016f5f-0299-4f7b-ae5d-2afe17941158"
"dk-5cg2165215","26f53a12-fcc9-4492-b91f-76df1485417b","2619b83e-c552-4fed-a420-a669f1ef9c4a"
"ia-5cg8417c4b","6ffe6b4e-538a-490c-a25c-de665a19d7b2","51cc6140-e9a2-492e-9fdc-2a84dbadf26e"
"mh-8cc2472wy2","a960f062-448d-4449-ba4e-701c8e8bf0fc","91ea2d9a-5696-4ab6-bccd-2cff0b7807e1"
"adm-5cg3274bnz","07609c5a-d164-4e35-9e61-e066f4a0100d","b85dc0df-e69b-463c-8258-57771ac13454"
"dse-5cg41420zp","a11e8ed5-0968-40a8-a4df-ffca80380d4a","77669bd9-4b17-4332-8789-2585e161f8e9"
"dse-5cd4146gb2","d8471886-08da-4f38-a06a-7ec025d05cf3","8c5bd2e7-8b3a-4597-a392-a16044d6bc95"
"dse-5cd3291kpy","23090ae4-b6ca-4afd-91cc-c210643ec010","ced283c3-7495-46b5-9efa-b490c59e2e5c"
"dse-5cd0198fwp","fd0ca290-8d3b-4abc-a9ea-3c0b8db52e8c","c27f9f2c-a68f-4067-a8c7-494b10627670"
"druein-74122m3","47a49103-a55f-45db-8126-fbee8cba304a","8733034a-2dee-4f7b-abac-9ff777bff60b"
"mh-8cc2472xbb","6ea36c06-d290-4538-a177-cae02002138f","3e0123f9-929f-44e7-a98c-f07e97805a55"
"neilmj-0513q0m","5233486c-1951-42e4-ae6c-bba7e26990ac","a7682227-e1af-4b64-a216-b1eafa77741e"
"dse-5cd1258p9l","a1da7be8-dae3-46a0-9700-0194fda1726f","22a6a904-017c-4557-8469-acfbc143c721"
"druein-9519lhv","355ede6b-b789-4c07-9637-e4dae694f4f4","406a9770-3b6a-418d-9667-10a0ae476e2f"
"neilvv-1029ngb","25d43683-7daa-431f-a205-1f9eeb7598ca","68c5f987-bb5b-470d-81c0-dae8c81dfba4"
"dse-pw021kwc","103d95c5-a7af-4379-b3e7-0a994cf83235","26c61933-b378-4458-9ffe-518d92602a82"
"druein-74122rr","3e2c5e63-8287-44c3-98f4-ef2427d0522b","bbf2718b-d262-40f7-a8c0-314e08f5a0e9"
"dk-5cg21653ch","fbc4a89b-c0b1-4e5b-9d70-37be1df583af","9ba40014-f936-418a-b024-0a8f8799bea6"
"dse-5cd4145pvt","5ef755fe-3153-4098-a895-d545da01d9bb","e76021de-1099-437f-ba4d-f14bad905700"
"dse-5cd4146gc5","0ffb7f11-504f-452b-ac97-09638e08aef1","c484bc66-207f-4e77-9ef2-5d650b6641b4"
"dse-5cd1258ns1","946a7aa8-0d43-46f6-8b4f-0c99b152ef11","4d4969bc-4ece-47de-9826-000ded7cce71"
"dse-pw01z9wa","a96b0d0e-2352-4270-b8c4-41c16df56894","e3f631ac-9afd-480b-a6d3-b60d5a0f50d9"
"dk-5cg3206ntd","a3881310-7dbc-4675-a48f-668305ad43d7","c2fc981a-a689-439e-9ad0-e2a7d8de40fc"
"drilin-6353bz6","098d1b9c-7a77-4064-ab0b-83e87ef883c6","e3acc9d4-3ba4-4495-b35c-5ee1d6d24369"
"dse-5cd4145q9r","3e26734e-a3a9-4ebd-ba2a-dd8577188f82","f785ae1d-baa6-42c8-bddd-4586acf84edf"
"drhso-9165c16","defb935b-335a-4d91-ada9-2fcbdd143405","defb935b-335a-4d91-ada9-2fcbdd143405"
"druein-7480gtr","cddf0ef1-fafa-48fb-88c1-4d9361d95bd6","8b9266ba-6432-42be-a586-ef256b471770"
"dse-5cg41427rt","740993bd-0c7c-4f76-bd1b-e57c110455a9","66bf3451-1479-49ca-9666-75ab1d900f6b"
"neilkr-0378vt2","145f8ee7-c64f-4c76-91b4-faca3b47c086","a03b2228-ce63-4000-b2e7-245390f042bc"
"dk-5cg2158y5v","2f21e58a-ef99-4065-9e95-6e239d2491fa","831b88ff-5cd1-4687-8d0f-9d42353029c6"
"dse-pw01z9z9","8ea20804-777c-4cd9-ba97-81953079de57","9eadcbd0-bcce-4abe-a944-4d58206fcd19"
"dse-5cd4178dkl","b63d7236-843c-4246-98c3-9af31a4ef5dc","adf32a23-4453-4e2e-959a-5fa1baad0736"
"dse-pw021krl","b02bf214-9a86-4438-a262-94e470c5dcf2","4904bc7d-94c0-4e13-81c6-78bb6531a29a"
"mh-8cc2472x96","b0ece337-9a2b-45a4-b42e-3c98f1b121f3","aa3aab43-aaa9-4c70-ad58-d92f002a6130"
"dse-pw021kj0","2c2b082f-a186-4132-8607-5db5ceb5db32","89131887-c36d-4c2c-9d22-d73f9c512066"
"dse-5cd1258p61","dc8e8b11-3f79-4c0e-bdf8-4539fedeb0aa","3e7f78f0-9342-4e34-81e0-1afdfa6f3462"
"mh-8cc2472xcc","16265053-262a-4b28-a3bb-748b6473ddf0","01f6062b-29d0-4908-b008-614fea5f6876"
"dse-5cg41424lm","aec0700f-86b1-44d0-b619-8871675db63a","331d8bf2-d32d-4786-bb23-209bf619f0d4"
"dk-5cg2158zxl","25df7c06-66af-4437-9fd0-0da112071fd8","6b6e0606-b104-447a-9f64-06a6a26c8d0c"
"dikt-2138pwj","161e3fbc-8481-4095-a6fb-07a48d7d6f42","d31962d1-e2ba-4ce1-9cae-0fea7b824644"
"dk-5cg2158zxj","88afaf1d-0401-428b-b755-bad046ab8107","85875c73-2d19-46a8-9b16-cdda4cd1e709"
"dk-5cg2158zqd","2a85f641-2c56-4757-8268-214cd48f2599","c9ad0211-412f-4e49-9ab8-bf7d02348b23"
"neilvv-0423cwv","7b930d79-d038-43e8-867b-35d7805c400e","a39f7d5e-1fc2-4b02-be24-d04bc2268254"
"rfd-5cg3033z9h","173500d9-8d64-4c7d-bcef-6059d8fd2722","bb69bb78-d890-41d1-943f-d2bd742838d1"
"dse-pw021kmg","30076015-b92e-4118-b3eb-7e054d53e199","63d9bb78-d926-4980-a699-67e55eb50870"
"mh-8cc31507jj","cae71512-ff1d-47ea-b559-878a8b504eb6","0d44334c-317a-4dd9-8f52-57267e82f699"
"druein-74122qr","d92fe0d4-8fa2-4dda-9ff7-063d70ff8815","8f05c332-d3bf-488b-9e53-884b96cdaaca"
"drkul-01185gy","6c7d3dd6-5fd0-4dde-8e70-046929b8fdd7","953059a2-a499-4b3f-969d-cf6b93764e2b"
"dk-5cg2165201","fafe63ed-19b1-412c-aa1d-785919204ff1","d1e2db4a-548f-49f8-a849-3ec419db3ba4"
"dse-5cd4145qh4","86ac99b7-9399-44c8-8d21-9707f3be2842","51480e99-4a8f-49be-97ca-c60a0aaaa900"
"dse-5cd4145q6s","6ee9817d-ecb8-4692-9ac9-85acca57ac48","4e1f4eef-60ba-4bc7-8248-3bde9b1e36ed"
"dse-5cd0198g4x","8e267ce9-efb8-4f6f-b029-f9bd00b40e9f","7d054aad-3558-41a8-826e-ca62a7bc5be1"
"dse-5cg1115l7h","f0d23ad0-cdcd-4727-8634-9d3f4255b868","55888f7a-a93e-4e94-8c0d-f1e33c4a5b0a"
"dk-5cg21653bq","d444cb0a-02f1-4a76-a8a5-676f35fa68c1","5badca4e-f245-42e4-852f-830634552c2f"
"dse-5cd3291ks2","48699104-eb3e-463a-86b0-bd13837ff0d9","faa4e750-212d-495f-8b29-4b8162d16bc1"
"driaba-1347yrb","85a2731f-b538-4c90-a996-554af4259bbf","bd60179e-61ab-4d60-bcb0-d3072ea0f1a1"
"dk-5cg21590d8","ca778576-76a3-4b5a-8e13-c429ca4cda08","65f34107-0d58-42c5-91fc-6e81a13bca6a"
"ia-5cg2163fsc","3721928d-5683-4fe5-a0ab-42189338d484","c7400b45-84fd-4fee-8499-e2d9fe4bd514"
"devops-g42948nn","6d57557b-65a6-40ab-9902-b5818579b6ea","4eca1104-3105-4777-b053-95f1ec1ab8f1"
"dk-5cg2158yf4","c717ad91-e43d-4679-8b10-1c7bd2a1e022","0777623f-92aa-47db-880c-c16858a4e7d8"
"dse-pw021kbz","f154ba72-4796-48fe-b2c9-999b69e90746","dad5023d-d074-4b4d-abfd-abc87231d193"
"dse-5cd4145qkl","cdc65603-662a-4a28-9ae9-26292f734aa2","db90961e-af95-4e53-91e3-dd401ad74134"
"dse-5cd3291knl","4acfe513-12fb-479d-a2a6-3a70eee5d70b","c2ac9afa-f199-4107-92ef-e4338c9a9e12"
"dse-5cg41427nq","85053408-29d0-4e56-be30-2edcaf8451af","d11459f4-6c08-46fd-9e64-f6cb5f966ba4"
"dse-5cd3291jxx","c02a5157-04cb-4def-8d01-00eb0314b7ed","3472561f-10b8-483e-b1d0-70b782a6798a"
"neilvv-7250nr6","e0a79c7a-9ee5-4f95-9c84-96fc548456f2","7473b216-8c82-4a27-b065-8b07fdc7448f"
"dse-5cd3291kg8","e5b7f5da-8a8c-4787-aeef-cdbb98898569","4722a28a-bd31-4251-8444-acebc1e8ab90"
"dse-pw01za13","28755009-d64f-41f6-aa06-7932fa4a6d5b","632258df-a9be-4025-9b7e-671ef30ad59e"
"dse-5cd3291krn","9222c834-2351-472c-90ca-84bb1dd3dfe3","145406dd-2ad7-4cc6-b93e-151db52c43b0"
"dse-5cd4145qdg","cf1bbf4c-d771-4506-b2e8-592f507dacbb","d25840fb-3afd-414b-9c2a-c6923ac9a7f2"
"adm-5cg246142t","62550c7b-b1fc-4077-a142-e3aaec88315e","9a3daa2e-5ff4-4e56-98b3-e1b294f01e68"
"hso-5cg3193gtb","6494248c-c790-47e7-88a9-466afe40cd4c","1123697c-89bf-49fb-9322-97044306d7ae"
"mh-8cc2472xbg","832697a5-4ae5-40c1-a373-9f4a708016d2","511651a9-ce69-461d-bd70-d746e20e486d"
"drilin-643095n","37c52ac4-3e3c-4d9c-a547-efae751a184a","9d518ad5-78bd-4385-9d6c-b58775a2a356"
"druein-9519lh3","a5f822ee-2eb8-4a7b-aa05-2c3f3a429e30","bfedb099-edbd-4000-a0be-2d3fc49bc696"
"tek-5cg3032cqj","3918ff33-89da-4811-a0bc-13258b34751f","cfd60dff-7f2d-4b0e-8c60-3be0b4dcc414"
"dse-pw021kea","308c3938-6e44-457c-b6b7-538ce92cb441","fbac5fcb-f7d9-45e9-943a-857af53b22cb"
"svilsv-9384pgq","a11cfc55-26e5-4617-93da-defc1b882cd5","0aeb5bc6-ba96-45cf-931c-2b1bc8228997"
"dse-5cd4178dkr","a476dff0-0b22-40eb-a970-681b4d2a4e34","6dfd2192-c191-4a0a-9419-d26bc55feeb8"
"dse-5cd4178drb","801aa4c7-4e12-41ae-a91b-bad5e93aa2a3","d817a753-e3ed-4c02-88fa-d87b1a99fa2a"
"drbv-94530gv","d400f382-f3ca-4a15-a35b-b9b96cf4e300","fb3b5bc0-44c7-4bfc-8dda-fe3c9a2c63db"
"drilbn-1140c2z","09114bc1-9a80-43fc-b444-79e03ddc38f8","d10020c0-ffc5-4a83-b0b8-4492c7b5fb23"
"dk-5cg3344c81","73bc9beb-eda6-4ab2-ad9c-b33f2fed150b","7969de10-c031-4155-9a78-7b468035d09c"
"dse-5cd1258n8d","387ced2d-f6e3-496c-ae3b-8d146f31625d","cbba7db4-7ba5-47e5-b005-d2cd18384858"
"adm-5cg246228j","8042a985-65ca-448b-832d-63db7a095dfa","af357d79-62b7-4daa-b131-746ae9af74b6"
"mh-8cc2472x24","26b7679b-0e44-4d8b-8260-bf25ec312555","60b2b4e6-2eb0-4ad6-b503-43a6767a55d2"
"dse-5cd329728c","12864d93-badd-4baf-9379-4dc65bcbdc79","88dddbe7-82c6-4b5b-993b-23e95cf072ec"
"dse-5cd4178dwc","eabd4b13-8883-4aa2-98af-94a6a007516e","43c2c81a-ce0e-44b8-9487-645804b070a2"
"drilas-943bzd1","3ab21c6d-feb0-414f-bc13-a76a037166b2","52df5d8d-e5e3-40f6-bdcb-2dfd3d9c4aa3"
"drilbr-8120lp5","24db80fc-105e-4c1c-b667-ee853fb1c27b","46df61b7-7d9f-4937-8b43-1e57267b8f43"
"ia-5cg1347ysh","ad8fdcae-5bd2-40d8-92c2-c920a2aa5f27","5edecdd2-7329-4ac9-a0b2-1960549fd698"
"mh-8cc2472x35","44c0eede-e6f2-4c3a-b54c-c5dde22466a1","1fd127af-77bf-4121-8476-533ace4abd37"
"hso-5cg32510hh","2370df12-43d9-4cac-8cad-24eb19810542","16860425-6f15-4e0f-b79d-dfcdab60221f"
"dse-5cd4145qdn","dcc9ff01-7084-4580-aa2d-d6dcdd2367b1","ab8f1008-70cd-49e4-89bb-73ce6c0ef34a"
"dk-5cg2165202","736fd5a8-dffa-4c29-af21-003b0e5afecf","aabdd054-5301-4ecc-af3a-e836aac27dba"
"dk-5cg21653by","799b48f5-2e40-4908-8953-adb3e0d114c7","777fcb49-c8f5-4127-af3d-d94d20d0563c"
"adm-5cg34709rv","f3dd2f89-5eb8-4301-98e7-561dfb23bbe3","7a4d3236-3dfe-49a7-91fa-1f979202d617"
"adm-5cg3040mj8","a63b3bd7-dcc3-4f09-a481-f0e48266fb6f","a2c877ba-c80c-4a51-83af-32f7804c5a82"
"dse-5cd4178dx3","8a8da93a-e300-433d-9eb2-5417c280047c","ef09d78f-7793-4553-815f-0c30ab448771"
"drilin-64308mw","0a4d945e-8b03-466c-9bb0-b7e2f3808dc8","15de00a3-32f3-49f1-8771-afb2998e7e30"
"dse-5cg3253xqn","b98b705a-0d7a-4701-aad4-d2b67e26fcc6","050d0ace-f1e7-489f-b79f-27e95991675d"
"dse-pw021kpl","7f6f387c-f5bd-4826-b1e3-ace17da91ec8","67d74e47-027e-4738-b094-fcb01cb7a257"
"dse-5cd4145qh8","ce05b233-8d73-49cd-877a-ed8db6be5950","2321a80f-cdae-477e-b067-ed340569713b"
"dse-5cg32566tw","b6b5bec6-e587-4e95-bed6-54587cdf7c24","9c682f52-571a-4a79-aa79-1585fa1c30af"
"dk-5cg2158ycb","2555edb7-3b75-436f-a2a5-aa007ad05961","fc7ba049-7626-4929-ba80-5dab97008ec8"
"dse-5cd3291klq","3f851f15-40ff-4210-9fa1-2df3d31c7ef3","e7b7f815-4ccf-4d69-82c3-49876487e821"
"dse-5cg1115pxh","62528a1d-4ec0-4159-816a-30d23c90353d","7d3290d8-c85d-41f2-8804-a608c997789d"
"druein-9519lgz","7325243c-dfc8-4097-a5e4-cf4bdeb64683","89a5f639-6e19-4641-9e5d-3e682a46250b"
"neilaa-0423cws","7d997a45-934a-4682-964c-2e3ab0ab6ecb","9329d575-8013-465c-ba80-c63222358a3b"
"ikt-5cg2242c3b","918eabba-100a-4ee2-83a3-9133c3255867","7ea23fb5-eb6a-427a-9cc9-852aed4962c9"
"mh-8cc306127r","694f0054-6aa2-45a8-b83a-3b2e14a24164","b716d677-29c7-4fbc-8e4d-0aa0a875690f"
"druein-7071693","d90fe0df-1745-41ae-8642-6323bfd61d84","7a817eed-670a-4955-859c-3b45679241b3"
"dk-5cg21651zr","f25f8ad2-7cc4-4938-b925-e4166f954e21","ba0e2a44-eaba-4978-82b9-b73f098b9001"
"dse-5cd0198dzr","4e11e6e8-d931-40ad-8d32-c93101384f7e","dc8725c6-9499-4dfe-8a53-cc78c8a9db46"
"mh-8cc2472x33","6201a21a-1010-4241-90db-36b2f1a30bde","dca44827-4f08-4d47-bd09-2e2efc8320ab"
"dse-5cd4145q8y","28dd6492-4219-46e8-bf94-3c397bcb4dd6","b63cc065-b1c3-4fd3-b6d2-9a3ad2a8c9a9"
"dse-5cd0198fcb","0ac08d0a-ff5e-41a4-a12b-9833fef827fa","4d00cf6a-a27f-46e2-a08b-da888e98f9f7"
"dse-5cd1258p5k","50fd471d-7e23-4275-aa32-a5607d5d6de4","6db8fd1c-f42a-40e6-86c2-19c9ba85a87e"
"dk-5cg2158xzv","a4bde9f3-5456-4ece-8981-ab71726574c0","be1e9750-31c7-4adf-824e-013146efa7ce"
"dse-pw01za24","88344cba-df7d-4d14-8168-d8083e86758b","b1601b05-961e-4e72-948b-aebdc7eee10d"
"dse-pw021kk2","33030a21-cd41-4437-b887-08bcb423859e","ca50bb36-41ee-4683-98cb-c70190cdd6dd"
"rfd-9507vwx","ce9c4eb6-2e74-4509-b357-474a3abcb609","ad76f9c9-8332-4f3e-aa64-c5097cba60e9"
"mh-8cc2472x8f","1a2b0bca-183a-4b91-870e-d6823334ea42","88ce78eb-b233-4b31-981a-688f47b48a5a"
"dse-pw021kp5","e15025ce-40ea-4a6f-871e-e46c971a6b03","d3d7023f-5168-401f-9767-f8eda298c7f4"
"drilin-6472mlr","b0c29d94-54e6-4c1d-b33c-f4d95ed0c954","48b1ec7a-d9a1-46f0-8572-2d5b2411723f"
"dse-5cd0198f02","5ca5fff7-13ad-4340-96fe-bc791295b540","95c53899-1b06-4deb-9bf6-a98be9aeb062"
"hso-5cg3361k50","d25d78bd-fbab-4bfa-8b6b-645bb8c71f60","0ee13f61-92d4-44a2-9dba-917b75304800"
"dse-5cd4178dnb","184319f5-3b05-4e78-a522-838c7a9c60fb","ca7c1e37-0f84-436e-9e3b-13eeb4cb0300"
"dse-5cd4178djm","7072340a-469f-4bcd-b37f-dda4f029817e","02d3205e-c672-4640-88ce-7fd0b80f5b13"
"druein-137dqbg","a90a9e60-5c6f-429d-b85b-2955423b1fd1","0e13dc42-43f9-4a81-a646-b84c5e7b04e1"
"dse-5cd3291kfg","b8b3d350-65ec-49c0-bc28-3938577215e6","d93b9d97-131e-4911-8603-34396821873d"
"drilko-943bzd5","b203aeb1-3bcf-49ae-a910-4ceb51653a49","454edf7c-79f6-4860-a264-811a01c2b7f5"
"mh-8cc2472xcd","c7bdad46-5b5d-4204-b8ea-6128012561fc","0ab2a335-73da-4880-a378-41fbb3e89ca8"
"eks-5cg3192zc8","508755b2-8394-4145-8238-e0ce439a4fcc","ba736f55-ab2c-428e-9abd-6c14a82bd0f5"
"dse-5cd0198fjq","6e07abab-65fb-45d7-b66a-15e495acaa17","be75ad1c-6a88-44e3-8dc8-dc322719ea96"
"dse-5cd3291k7z","144b3e67-d989-484a-8ca0-0902fb7070f3","b22a5d59-bee8-4163-9d33-5739dc670bbc"
"dse-pw021kv8","ec9b38cc-54f7-4454-8983-4662c03499e6","9cc18441-b439-44db-a450-4a1cac6efca9"
"mh-8cc2472wxz","f929025e-09af-4c36-9907-a108a0d20db5","652d0c7e-fc0b-4ade-ac7a-38a8078408d1"
"dk-5cg21653nk","ba9c1b2f-3b93-4e9f-927e-874b4a7ece23","0e32f7b3-9b8f-44d8-b800-4666772f2032"
"dse-5cd3291kbf","0df3f334-b3d2-4fe4-9f46-464cdc574acd","eb8dcde5-09c3-46dc-8b96-13e6e95b2afa"
"drilha-1330jx3","2b9ca409-2c35-49b0-a145-6c45d15aea66","9ecb16fa-5f17-429a-8faf-faed2859acd7"
"dse-5cd0198f6g","8a7c0d44-2d2a-4baa-add8-21129ab203a5","2f95af3a-1d8b-4288-aeac-a46588a349fa"
"dse-5cg1115hbm","17039f46-faf7-4b89-a9df-208fa2cf2dcf","002288cc-b496-44a2-96c5-28c518c44488"
"neilkr-7503c0f","d02836a5-c432-418a-b99a-1351dd4b7607","6234085e-b1b2-4b60-9d3f-d162836016b5"
"dse-5cg41422c2","a557cd9a-b9cf-4cc8-96de-a893f83a35f0","0abfefbe-0cb7-4715-96ac-6967a864496d"
"dse-5cd3291jyw","224534a7-a445-41fd-b76f-bcba58a4a1a0","bde4d039-1865-4f4a-a46e-09577d486a82"
"dse-5cd3297272","0c7749cb-db2b-4a88-8baf-78bdae27d01a","8679ad24-81a4-4e44-b200-4e8c6b48397e"
"dse-5cg4142627","fbe3903b-c36f-438e-a2fe-159b35f745da","b6efb8ba-ae4c-4c42-9538-53f9803b0829"
"dse-pw01z9vq","0cba9558-a524-42a0-9665-33f23ff531c2","2fa39d1a-85e6-422c-a0e8-989af20486ec"
"dse-pw021kwg","91f9afa4-884e-4283-8735-74a4b88e8ba0","a449f028-e005-4b32-937c-7d7a69234dec"
